Video_Bitrate,Video_Width(Pixels),Audio_Bitrate,Video_Height(Pixels),Overall_bitrate,Video_Matrix_coefficients,Codec_ID,file_name,Format_profile,Writing_application,Movie_name,Video_ID,Video_Format_profile,Video_Format_settings,Video_Title,Video_Color_range,Video_Color_primaries,Video_Transfer_characteristics,Audio_ID,Audio_Title,Audio_Alternate_group,BOX_Sequence,label_folder
2078,720,132,1280,2212,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)16.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2058,720,133,1280,2191,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)17.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2150,720,132,1280,2289,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)18.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2062,720,129,1280,2194,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)19.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2080,720,129,1280,2214,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)2.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2125,720,130,1280,2261,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)20.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2031,720,133,1280,2164,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)21.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2063,720,131,1280,2202,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)22.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2069,720,129,1280,2204,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)3.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2096,720,130,1280,2229,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)4.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2052,720,130,1280,2185,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)5.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2068,720,129,1280,2203,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)6.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2143,720,129,1280,2276,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)7.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2083,720,129,1280,2219,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)8.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2088,720,130,1280,2223,5,isom isom iso2 avc1 mp41 ,Android_Teams(new)9.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2083,720,129,1280,2217,5,isom isom iso2 avc1 mp41 ,Android_Teams1.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2328,720,136,1280,2470,5,isom isom iso2 avc1 mp41 ,Android_Teams10.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2076,720,137,1280,2219,5,isom isom iso2 avc1 mp41 ,Android_Teams11.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2114,720,159,1280,2275,5,isom isom iso2 avc1 mp41 ,Android_Teams12.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2132,720,134,1280,2275,5,isom isom iso2 avc1 mp41 ,Android_Teams13.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2084,720,133,1280,2221,5,isom isom iso2 avc1 mp41 ,Android_Teams14.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2148,720,162,1280,2315,5,isom isom iso2 avc1 mp41 ,Android_Teams15.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2078,720,132,1280,2212,5,isom isom iso2 avc1 mp41 ,Android_Teams16.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2058,720,133,1280,2191,5,isom isom iso2 avc1 mp41 ,Android_Teams17.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2150,720,132,1280,2289,5,isom isom iso2 avc1 mp41 ,Android_Teams18.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2062,720,129,1280,2194,5,isom isom iso2 avc1 mp41 ,Android_Teams19.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2080,720,129,1280,2214,5,isom isom iso2 avc1 mp41 ,Android_Teams2.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2125,720,130,1280,2261,5,isom isom iso2 avc1 mp41 ,Android_Teams20.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2031,720,133,1280,2164,5,isom isom iso2 avc1 mp41 ,Android_Teams21.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2063,720,131,1280,2202,5,isom isom iso2 avc1 mp41 ,Android_Teams22.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2069,720,129,1280,2204,5,isom isom iso2 avc1 mp41 ,Android_Teams3.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2096,720,130,1280,2229,5,isom isom iso2 avc1 mp41 ,Android_Teams4.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2052,720,130,1280,2185,5,isom isom iso2 avc1 mp41 ,Android_Teams5.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2068,720,129,1280,2203,5,isom isom iso2 avc1 mp41 ,Android_Teams6.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2143,720,129,1280,2276,5,isom isom iso2 avc1 mp41 ,Android_Teams7.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2083,720,129,1280,2219,5,isom isom iso2 avc1 mp41 ,Android_Teams8.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
2088,720,130,1280,2223,5,isom isom iso2 avc1 mp41 ,Android_Teams9.mp4,Base Media,Lavf58.12.100,None,1,High L3.1,CABAC 1 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Teams
1284,540,61,960,1351,1,mp42 isom mp41 mp42 ,iOS_Teams(1).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1185,540,63,960,1254,1,mp42 isom mp41 mp42 ,iOS_Teams(10).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1198,540,63,960,1267,1,mp42 isom mp41 mp42 ,iOS_Teams(11).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1273,540,62,960,1344,1,mp42 isom mp41 mp42 ,iOS_Teams(12).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1177,960,63,540,1248,1,mp42 isom mp41 mp42 ,iOS_Teams(13).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1201,540,63,960,1271,1,mp42 isom mp41 mp42 ,iOS_Teams(14).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1205,540,62,960,1275,1,mp42 isom mp41 mp42 ,iOS_Teams(15).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1200,540,63,960,1270,1,mp42 isom mp41 mp42 ,iOS_Teams(16).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1188,540,63,960,1256,1,mp42 isom mp41 mp42 ,iOS_Teams(17).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1209,540,63,960,1278,1,mp42 isom mp41 mp42 ,iOS_Teams(18).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1201,540,63,960,1269,1,mp42 isom mp41 mp42 ,iOS_Teams(19).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1201,540,63,960,1270,1,mp42 isom mp41 mp42 ,iOS_Teams(2).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1198,540,65,960,1267,1,mp42 isom mp41 mp42 ,iOS_Teams(20).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1205,540,62,960,1272,1,mp42 isom mp41 mp42 ,iOS_Teams(21).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1194,540,63,960,1263,1,mp42 isom mp41 mp42 ,iOS_Teams(22).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1200,540,63,960,1268,1,mp42 isom mp41 mp42 ,iOS_Teams(23).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1191,540,65,960,1261,1,mp42 isom mp41 mp42 ,iOS_Teams(24).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1190,960,64,540,1259,1,mp42 isom mp41 mp42 ,iOS_Teams(25).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1234,540,62,960,1302,1,mp42 isom mp41 mp42 ,iOS_Teams(26).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1178,540,65,960,1247,1,mp42 isom mp41 mp42 ,iOS_Teams(3).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1195,540,62,960,1262,1,mp42 isom mp41 mp42 ,iOS_Teams(4).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1203,540,63,960,1271,1,mp42 isom mp41 mp42 ,iOS_Teams(5).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1199,540,63,960,1267,1,mp42 isom mp41 mp42 ,iOS_Teams(6).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1221,540,62,960,1289,1,mp42 isom mp41 mp42 ,iOS_Teams(7).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1214,540,62,960,1282,1,mp42 isom mp41 mp42 ,iOS_Teams(8).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1194,960,62,540,1262,1,mp42 isom mp41 mp42 ,iOS_Teams(9).mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
1336,540,61,960,1404,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(1).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1162,540,63,960,1229,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(10).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1131,540,63,960,1201,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(11).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1384,540,62,960,1439,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(12).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1367,960,63,540,1430,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(13).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1258,540,63,960,1321,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(14).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1243,540,62,960,1303,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(15).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1318,540,63,960,1381,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(16).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1226,540,63,960,1297,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(17).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1262,540,63,960,1328,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(18).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1195,540,64,960,1266,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(19).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1237,540,63,960,1307,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(2).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1311,540,65,960,1383,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(20).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1239,540,62,960,1308,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(21).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1238,540,63,960,1307,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(22).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1254,540,63,960,1323,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(23).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1216,540,65,960,1287,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(24).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1260,960,64,540,1328,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(25).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1261,540,62,960,1324,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(26).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1189,540,64,960,1261,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(3).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1262,540,62,960,1332,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(4).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1182,540,63,960,1252,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(6).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1305,540,62,960,1371,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(7).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1290,540,62,960,1361,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(8).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1265,960,62,540,1334,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new)(9).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1238,540,64,960,1307,1,isom isom iso2 avc1 mp41 ,iOS_Teams(new).mp4,Base Media,Lavf58.12.100,None,1,High L4.0,CABAC 2 Ref Frames,VideoHandler,0,1,1,2,SoundHandler,1,ftyp moov free mdat,Teams
1199,540,64,960,1268,1,mp42 isom mp41 mp42 ,iOS_Teams.mp4,Base Media Version 2,None,None,1,High L4.0,CABAC 2 Ref Frames,Core Media Video,0,1,1,2,Core Media Audio,0,ftyp mdat moov,Teams
3118,720,256,1280,3381,6,isom isom iso2 avc1 mp41 ,Android_Telegram1.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3151,1280,256,720,3414,6,isom isom iso2 avc1 mp41 ,Android_Telegram10.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3110,1280,256,720,3373,6,isom isom iso2 avc1 mp41 ,Android_Telegram11.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3126,720,256,1280,3384,6,isom isom iso2 avc1 mp41 ,Android_Telegram12.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3144,720,256,1280,3408,6,isom isom iso2 avc1 mp41 ,Android_Telegram13.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3085,720,256,1280,3348,6,isom isom iso2 avc1 mp41 ,Android_Telegram14.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3120,1280,256,720,3384,6,isom isom iso2 avc1 mp41 ,Android_Telegram15.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3101,720,257,1280,3363,6,isom isom iso2 avc1 mp41 ,Android_Telegram16.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3081,720,256,1280,3335,6,isom isom iso2 avc1 mp41 ,Android_Telegram17.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3163,1280,256,720,3419,6,isom isom iso2 avc1 mp41 ,Android_Telegram18.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3068,720,256,1280,3330,6,isom isom iso2 avc1 mp41 ,Android_Telegram19.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3153,1280,256,720,3416,6,isom isom iso2 avc1 mp41 ,Android_Telegram2.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3161,720,256,1280,3416,6,isom isom iso2 avc1 mp41 ,Android_Telegram20.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3134,720,256,1280,3397,6,isom isom iso2 avc1 mp41 ,Android_Telegram21.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3117,1280,256,720,3380,6,isom isom iso2 avc1 mp41 ,Android_Telegram22.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3108,720,256,1280,3371,6,isom isom iso2 avc1 mp41 ,Android_Telegram3.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3146,1280,257,720,3409,6,isom isom iso2 avc1 mp41 ,Android_Telegram4.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3151,720,256,1280,3414,6,isom isom iso2 avc1 mp41 ,Android_Telegram5.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3112,720,256,1280,3372,6,isom isom iso2 avc1 mp41 ,Android_Telegram6.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3154,720,256,1280,3417,6,isom isom iso2 avc1 mp41 ,Android_Telegram7.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3130,720,256,1280,3394,6,isom isom iso2 avc1 mp41 ,Android_Telegram8.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3113,1280,256,720,3372,6,isom isom iso2 avc1 mp41 ,Android_Telegram9.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
3138,720,256,1280,3397,6,isom isom iso2 avc1 mp41 ,Android_Telegram_option_adjust(blue)12.mp4,Base Media,None,None,2,Baseline L3.1,1 Ref Frames,VideoHandle,0,5,6,1,SoundHandle,0,ftyp mdat moov,Telegram
